NCESID,StudentTestID,StudentLocalID,StudentGradeLevel,TestDate,TestName,TestTypeName,TestSubjectName,TestGradeLevel,Score1Label,Score1Type,Score1Value,Score2Label,Score2Type,Score2Value,Score3Label,Score3Type,Score3Value,Score4Label,Score4Type,Score4Value
373737,1494742,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1494742,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100,,,
373737,1971734,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100,,,
373737,1971734,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1868281,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100,,,
373737,1868281,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1560025,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75,,,
373737,1560025,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1261275,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100,,,
373737,1261275,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1407249,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50,,,
373737,1407249,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1869993,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1869993,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1004555,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1004555,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1133250,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1133250,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1425973,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100,,,
373737,1425973,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1389433,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1389433,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75,,,
373737,1169506,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,222,CPI,Scale,50,,,
373737,1167225,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1167225,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1665382,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1665382,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1581061,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75,,,
373737,1581061,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50,,,
373737,1085521,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1085521,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100,,,
373737,1923853,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75,,,
373737,1923853,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75,,,
373737,1809333,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1809333,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100,,,
373737,1044413,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75,,,
373737,1044413,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75,,,
373737,1382497,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1382497,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75,,,
373737,1373944,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1373944,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75,,,
373737,1348175,missing,4,4/1/13,MCAS,MCAS ELA,ELA,4,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100,,,
373737,1348175,missing,4,5/1/13,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100,,,
373737,1363350,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50,,,
373737,1363350,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1363350,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75,,,
373737,1524959,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1524959,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100,,,
373737,1524959,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1256644,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1256644,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1256644,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100,,,
373737,1685904,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1685904,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1685904,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100,,,
373737,1224161,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100,,,
373737,1224161,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100,,,
373737,1224161,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100,,,
373737,1746394,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100,,,
373737,1746394,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100,,,
373737,1746394,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,278,CPI,Scale,100,,,
373737,1117119,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100,,,
373737,1117119,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100,,,
373737,1117119,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,274,CPI,Scale,100,,,
373737,1405683,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75,,,
373737,1405683,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75,,,
373737,1405683,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75,,,
373737,1807646,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100,,,
373737,1807646,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1807646,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100,,,
373737,1667951,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100,,,
373737,1667951,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75,,,
373737,1667951,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1334361,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100,,,
373737,1334361,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100,,,
373737,1334361,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100,,,
373737,1163567,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100,,,
373737,1163567,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100,,,
373737,1163567,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100,,,
373737,1588330,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100,,,
373737,1588330,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1588330,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100,,,
373737,1707859,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5-A,Scaled Score,Scale,280,CPI,Scale,100,,,
373737,1707859,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100,,,
373737,1707859,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100,,,
373737,1014325,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100,,,
373737,1014325,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,272,CPI,Scale,100,,,
373737,1014325,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,272,CPI,Scale,100,,,
373737,1364827,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75,,,
373737,1364827,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,2-W,Scaled Score,Scale,214,CPI,Scale,25,,,
373737,1364827,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,222,CPI,Scale,50,,,
373737,1129142,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1129142,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75,,,
373737,1129142,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1520619,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1520619,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1520619,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100,,,
373737,1041789,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100,,,
373737,1041789,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100,,,
373737,1041789,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75,,,
373737,1575225,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100,,,
373737,1575225,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50,,,
373737,1575225,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100,,,
373737,1703819,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1703819,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,2-W,Scaled Score,Scale,214,CPI,Scale,25,,,
373737,1703819,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,2-W,Scaled Score,Scale,216,CPI,Scale,25,,,
373737,1687166,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1687166,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1687166,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1436755,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100,,,
373737,1436755,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100,,,
373737,1436755,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,272,CPI,Scale,100,,,
373737,1776027,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1776027,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1776027,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100,,,
373737,1162507,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100,,,
373737,1162507,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1162507,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1221609,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100,,,
373737,1221609,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100,,,
373737,1221609,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,274,CPI,Scale,100,,,
373737,1524861,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1524861,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100,,,
373737,1524861,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100,,,
373737,1230838,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75,,,
373737,1230838,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100,,,
373737,1230838,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1861291,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1861291,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,226,CPI,Scale,50,,,
373737,1861291,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,224,CPI,Scale,50,,,
373737,1178602,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1178602,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75,,,
373737,1178602,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1925699,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5-A,Scaled Score,Scale,276,CPI,Scale,100,,,
373737,1925699,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,280,CPI,Scale,100,,,
373737,1925699,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,274,CPI,Scale,100,,,
373737,1631772,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1631772,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100,,,
373737,1631772,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75,,,
373737,1761587,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100,,,
373737,1761587,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100,,,
373737,1761587,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100,,,
373737,1343102,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100,,,
373737,1343102,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,222,CPI,Scale,50,,,
373737,1343102,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100,,,
373737,1211947,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75,,,
373737,1211947,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1211947,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75,,,
373737,1267356,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100,,,
373737,1267356,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75,,,
373737,1267356,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1996757,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75,,,
373737,1996757,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1996757,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1284757,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100,,,
373737,1284757,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,278,CPI,Scale,100,,,
373737,1284757,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,278,CPI,Scale,100,,,
373737,1990023,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1990023,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1990023,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100,,,
373737,1706786,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75,,,
373737,1706786,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75,,,
373737,1706786,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75,,,
373737,1840697,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100,,,
373737,1840697,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1840697,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100,,,
373737,1824580,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1824580,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1824580,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1208643,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100,,,
373737,1208643,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100,,,
373737,1208643,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100,,,
373737,1865991,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1865991,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75,,,
373737,1865991,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75,,,
373737,1688847,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75,,,
373737,1688847,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1688847,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,226,CPI,Scale,50,,,
373737,1549409,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1549409,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100,,,
373737,1549409,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1872333,missing,5,4/1/13,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1872333,missing,5,5/1/13,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100,,,
373737,1872333,missing,5,6/1/13,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100,,,
